Species,Country_of_Origin,Number_of_Bags,Bag_Weight,Harvest_Year,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,BitterSweetness,Mouthfeel_Body,Uniform_Cup,Clean_cup,Blance,Cupper_Points,Total_Cup_Points,Moisture,Category_one_Defects,Quakers,Color,Category_Two_Defects
Arabica,Malawi,15,60,2014.0,Washed / Wet,7.67,7.42,6.92,7.5,10.0,7.5,10.0,10.0,7.17,7.33,81.5,0.12,0,0.0,Green,0
Arabica,Guatemala,250,69,2014.0,Washed / Wet,7.5,7.42,7.17,7.58,10.0,7.25,10.0,10.0,7.42,7.17,81.5,0.12,0,0.0,Green,0
Arabica,Taiwan,50,20,2014.0,Washed / Wet,7.42,7.33,7.67,7.33,9.33,7.42,10.0,10.0,7.5,7.5,81.5,0.11,0,0.0,Blue-Green,0
Arabica,Brazil,300,60,2014.0,Semi-washed / Semi-pulped,7.58,7.5,7.5,7.67,9.33,7.67,9.33,9.33,7.83,7.75,81.5,0.0,1,0.0,Green,1
Arabica,Haiti,300,2,2013.0,Washed / Wet,7.42,7.33,7.25,7.42,10.0,7.42,10.0,10.0,7.33,7.33,81.5,0.11,0,0.0,Bluish-Green,0
Arabica,Taiwan,5,30,2014.0,Other,7.5,7.42,7.25,7.25,10.0,7.33,10.0,10.0,7.33,7.42,81.5,0.11,0,0.0,Green,0
Arabica,Mexico,250,1,2013.0,Washed / Wet,7.33,7.33,7.17,7.42,10.0,7.5,10.0,10.0,7.5,7.25,81.5,0.13,0,0.0,Green,2
Arabica,Mexico,250,1,2012.0,Washed / Wet,7.58,7.42,7.25,7.42,10.0,7.33,10.0,10.0,7.33,7.17,81.5,0.12,0,0.0,Green,5
Arabica,Mexico,30,1,2012.0,Washed / Wet,7.42,7.25,7.17,7.42,10.0,7.17,10.0,10.0,8.0,7.08,81.5,0.12,0,0.0,Green,10
Arabica,Mexico,20,1,2012.0,Semi-washed / Semi-pulped,7.33,7.5,7.33,7.33,10.0,7.33,10.0,10.0,7.42,7.25,81.5,0.11,0,0.0,Green,6
Arabica,Mexico,50,80,2012.0,Washed / Wet,7.42,7.42,7.33,7.17,10.0,7.25,10.0,10.0,7.42,7.5,81.5,0.13,0,0.0,Green,5
Arabica,Mexico,15,1,2012.0,Natural / Dry,7.5,7.5,7.25,7.5,10.0,7.42,9.33,10.0,7.58,7.42,81.5,0.11,0,0.0,Green,3
Arabica,Indonesia,10,60,2012.0,Washed / Wet,7.75,7.17,7.17,7.33,10.0,7.58,10.0,10.0,7.33,7.17,81.5,0.12,0,0.0,Green,0
Arabica,Brazil,300,1,2012.0,Semi-washed / Semi-pulped,7.5,7.42,7.17,7.42,10.0,7.5,10.0,10.0,7.33,7.17,81.5,0.12,0,0.0,Blue-Green,2
Arabica,Guatemala,250,1,2012.0,Washed / Wet,7.33,7.5,7.33,7.42,10.0,7.17,10.0,10.0,7.33,7.42,81.5,0.11,0,0.0,Green,1
Arabica,Colombia,250,70,,,7.42,7.42,7.17,7.42,10.0,7.42,10.0,10.0,7.33,7.33,81.5,0.06,1,0.0,,0
Arabica,United States (Hawaii),16,1,,,7.33,7.33,7.33,7.5,10.0,7.5,9.33,10.0,7.83,7.33,81.5,0.0,0,0.0,,17
Arabica,Mexico,200,69,2017.0,Washed / Wet,7.58,7.33,7.08,7.33,10.0,7.5,10.0,10.0,7.33,7.25,81.42,0.12,1,5.0,Green,17
Arabica,Guatemala,450,69,2016.0,Washed / Wet,7.42,7.33,7.08,7.58,10.0,7.33,10.0,10.0,7.25,7.42,81.42,0.1,0,0.0,Green,0
Arabica,Brazil,300,60,2016.0,Natural / Dry,7.33,7.5,7.5,7.33,10.0,6.83,10.0,10.0,7.42,7.5,81.42,0.11,0,0.0,Green,2
Arabica,Honduras,275,1,2015.0,Washed / Wet,7.5,7.33,7.17,7.25,10.0,7.5,10.0,10.0,7.42,7.25,81.42,0.12,0,0.0,Green,1
Arabica,Taiwan,10,60,2014.0,Washed / Wet,7.83,7.75,7.42,7.17,10.0,7.08,10.0,10.0,7.08,7.08,81.42,0.12,0,0.0,Green,0
Arabica,Malawi,12,60,2014.0,Washed / Wet,7.58,7.17,7.33,7.42,10.0,7.08,10.0,10.0,7.42,7.42,81.42,0.12,0,0.0,Bluish-Green,0
Arabica,Brazil,320,2,2015.0,Natural / Dry,7.25,7.5,7.42,7.17,10.0,7.33,10.0,10.0,7.33,7.42,81.42,0.0,0,0.0,Green,0
Arabica,Guatemala,250,69,2014.0,Washed / Wet,7.42,7.5,7.17,7.42,10.0,7.42,10.0,10.0,7.42,7.08,81.42,0.1,0,0.0,Green,6
Arabica,Mexico,280,2,2014.0,Washed / Wet,7.67,7.33,7.25,7.17,10.0,7.25,10.0,10.0,7.42,7.33,81.42,0.0,1,0.0,Green,1
Arabica,Peru,280,2.5,2013.0,Washed / Wet,7.42,7.42,7.17,7.33,10.0,7.42,10.0,10.0,7.42,7.25,81.42,0.1,1,0.0,Bluish-Green,5
Arabica,Guatemala,250,69,2013.0,Washed / Wet,7.42,7.33,7.25,7.42,10.0,7.42,10.0,10.0,7.5,7.08,81.42,0.12,0,0.0,Green,4
Arabica,Mexico,10,1,2012.0,Washed / Wet,7.42,7.33,7.25,7.17,10.0,7.25,10.0,10.0,7.42,7.58,81.42,0.13,1,0.0,None,8
Arabica,Mexico,20,1,2012.0,Washed / Wet,7.42,7.42,7.25,7.25,10.0,7.5,10.0,10.0,7.33,7.25,81.42,0.13,0,0.0,,1
Arabica,Colombia,250,70,2011.0,Natural / Dry,7.5,7.42,7.25,7.17,10.0,7.17,10.0,10.0,7.75,7.17,81.42,0.11,0,0.0,Green,0
Arabica,Colombia,250,70,2010.0,,7.75,7.33,7.42,7.0,10.0,7.33,10.0,10.0,7.25,7.33,81.42,0.16,0,0.0,,2
Arabica,United States (Hawaii),27,0 lbs,,,7.83,7.0,7.0,7.58,10.0,7.58,10.0,10.0,7.5,6.92,81.42,0.01,0,0.0,,10
Arabica,Colombia,230,70,2016.0,Washed / Wet,7.5,7.33,7.33,7.17,10.0,7.33,10.0,10.0,7.42,7.25,81.33,0.0,0,0.0,,0
Arabica,Honduras,275,69,2017.0,Washed / Wet,7.5,7.5,7.0,7.17,10.0,7.5,10.0,10.0,7.33,7.33,81.33,0.11,0,2.0,Bluish-Green,3
Arabica,Mexico,220,69,2016.0,,7.67,7.42,7.0,7.42,10.0,7.58,10.0,10.0,7.08,7.17,81.33,0.12,0,2.0,Green,0
Arabica,Brazil,300,60,2016.0,Natural / Dry,7.25,7.33,7.33,7.33,10.0,7.33,10.0,10.0,7.42,7.33,81.33,0.11,0,0.0,Green,14
Arabica,Honduras,275,1,2015.0,Washed / Wet,7.58,7.42,7.17,7.42,10.0,7.17,10.0,10.0,7.17,7.42,81.33,0.09,0,0.0,Green,4
Arabica,Brazil,300,60,2015.0,Other,7.17,7.33,7.42,7.25,10.0,7.42,10.0,10.0,7.33,7.42,81.33,0.12,0,0.0,Green,6
Arabica,Philippines,2,2,2014.0,Washed / Wet,7.08,7.33,7.42,7.33,10.0,7.33,10.0,10.0,7.5,7.33,81.33,0.14,0,0.0,Green,3
Arabica,Malawi,31,60,2014.0,Washed / Wet,7.75,7.33,7.08,7.33,10.0,7.33,10.0,10.0,7.25,7.25,81.33,0.13,0,0.0,Green,1
Arabica,Honduras,275,1,2014.0,Washed / Wet,7.33,7.33,7.17,7.33,10.0,7.5,10.0,10.0,7.33,7.33,81.33,0.12,0,0.0,Green,3
Arabica,Mexico,250,1,2012.0,Washed / Wet,7.58,7.42,7.25,7.33,10.0,7.25,10.0,10.0,7.25,7.25,81.33,0.13,4,0.0,Green,13
Arabica,Mexico,70,1,2012.0,Washed / Wet,7.33,7.25,7.17,7.42,10.0,7.58,10.0,10.0,7.33,7.25,81.33,0.12,0,0.0,None,4
Arabica,Brazil,42,5,,Natural / Dry,7.5,7.58,7.5,7.5,9.33,7.75,9.33,9.33,7.83,7.58,81.33,0.11,0,0.0,Green,0
Arabica,Taiwan,20,50,2015.0,Natural / Dry,7.83,7.75,7.67,7.83,10.0,7.83,9.33,10.0,7.75,5.25,81.25,0.12,0,0.0,Green,0
Arabica,Brazil,320,2,2016.0,Natural / Dry,7.17,7.42,7.17,7.08,10.0,6.92,10.0,10.0,8.17,7.33,81.25,0.0,0,0.0,Green,1
Arabica,Nicaragua,275,69,2015.0,Washed / Wet,7.08,7.5,7.33,7.17,10.0,7.42,10.0,10.0,7.25,7.5,81.25,0.1,0,0.0,Green,4
Arabica,Honduras,275,1,2015.0,Washed / Wet,7.42,7.17,7.17,7.5,10.0,7.33,10.0,10.0,7.25,7.42,81.25,0.12,0,0.0,Green,1
Arabica,Guatemala,36,27.5,2014.0,Washed / Wet,7.33,7.42,7.17,7.25,10.0,7.42,10.0,10.0,7.33,7.33,81.25,0.09,0,0.0,Bluish-Green,2
Arabica,"Tanzania, United Republic Of",100,60,2014.0,Washed / Wet,7.33,7.17,7.17,7.5,10.0,7.25,10.0,10.0,7.42,7.42,81.25,0.13,0,0.0,Green,5
Arabica,Taiwan,10,30,2014.0,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,10.0,7.25,10.0,10.0,7.25,7.25,81.25,0.11,0,0.0,Green,0
Arabica,Guatemala,250,69,2013.0,Washed / Wet,7.5,7.33,7.5,7.58,10.0,7.0,10.0,10.0,7.25,7.08,81.25,0.11,0,0.0,Green,4
Arabica,Mexico,250,1,2012.0,Washed / Wet,7.42,7.42,7.33,7.33,10.0,7.5,9.33,10.0,7.42,7.5,81.25,0.12,0,0.0,Green,1
Arabica,Nicaragua,275,69,2016.0,Washed / Wet,7.33,7.5,7.17,7.17,10.0,7.58,10.0,10.0,7.17,7.25,81.17,0.09,0,0.0,Green,7
Arabica,"Tanzania, United Republic Of",100,60,2016.0,Washed / Wet,7.67,7.17,7.17,7.33,10.0,7.5,10.0,10.0,7.17,7.17,81.17,0.12,0,0.0,Green,2
Arabica,Mexico,275,1,2015.0,Washed / Wet,7.75,7.58,7.08,7.25,10.0,7.08,10.0,10.0,7.25,7.17,81.17,0.12,0,0.0,Green,10
Arabica,Costa Rica,275,18975,2015.0,Washed / Wet,7.5,7.5,7.33,7.17,10.0,7.08,10.0,10.0,7.17,7.42,81.17,0.11,0,0.0,Bluish-Green,0
Arabica,Honduras,275,1,2015.0,Natural / Dry,7.42,7.33,7.0,7.42,10.0,7.33,10.0,10.0,7.33,7.33,81.17,0.13,0,0.0,Green,1
Arabica,Thailand,20,20,2014.0,Washed / Wet,6.83,7.42,7.42,7.17,10.0,7.5,10.0,10.0,7.42,7.42,81.17,0.12,0,0.0,Blue-Green,0
Arabica,Philippines,2,2,2014.0,Natural / Dry,7.25,7.25,7.25,7.08,10.0,7.58,10.0,10.0,7.5,7.25,81.17,0.0,0,0.0,None,4
Arabica,"Tanzania, United Republic Of",320,60,2014.0,Washed / Wet,7.58,7.17,7.17,7.33,10.0,7.33,10.0,10.0,7.25,7.33,81.17,0.12,0,0.0,Bluish-Green,2
Arabica,Malawi,300,60,2014.0,Washed / Wet,7.58,7.25,7.33,7.08,10.0,7.33,10.0,10.0,7.33,7.25,81.17,0.12,0,0.0,Green,12
Arabica,Costa Rica,250,1,2014.0,Washed / Wet,7.33,7.08,7.33,7.25,10.0,7.33,10.0,10.0,7.58,7.25,81.17,0.11,0,0.0,Green,3
Arabica,Brazil,300,1,2013.0,Natural / Dry,7.42,7.42,7.17,7.42,10.0,7.33,10.0,10.0,7.25,7.17,81.17,0.11,0,0.0,Green,3
Arabica,Mexico,250,1,2012.0,Natural / Dry,7.42,7.25,7.08,7.75,10.0,7.42,10.0,10.0,7.17,7.08,81.17,0.13,3,0.0,Green,7
Arabica,Guatemala,250,1,2012.0,Washed / Wet,7.42,7.25,7.33,7.25,10.0,7.25,10.0,10.0,7.42,7.25,81.17,0.12,0,0.0,Green,4
Arabica,Brazil,17,60,2012.0,Natural / Dry,7.42,7.33,7.25,7.42,10.0,7.5,10.0,10.0,7.17,7.08,81.17,0.12,0,0.0,Green,1
Arabica,United States (Hawaii),4,50,,,7.25,7.75,7.67,7.67,10.0,7.42,8.67,9.33,7.67,7.75,81.17,0.04,3,0.0,,0
Arabica,Ethiopia,300,60,2016.0,Natural / Dry,7.42,7.33,7.17,7.33,10.0,7.42,10.0,10.0,7.17,7.25,81.08,0.11,0,0.0,,1
Arabica,Brazil,500,60,2016.0,Natural / Dry,7.58,7.42,7.5,7.25,9.33,7.75,9.33,10.0,7.58,7.33,81.08,0.11,5,0.0,Green,8
Arabica,Nicaragua,275,69,2015.0,Washed / Wet,7.33,7.33,7.33,7.42,10.0,7.33,10.0,10.0,7.33,7.0,81.08,0.11,0,0.0,,1
Arabica,United States,1,2.5,2014.0,Natural / Dry,7.42,7.17,7.33,7.42,10.0,7.25,10.0,10.0,7.33,7.17,81.08,0.0,0,0.0,,0
Arabica,"Tanzania, United Republic Of",54,60,2014.0,Washed / Wet,7.42,7.33,7.33,7.25,10.0,7.25,10.0,10.0,7.33,7.17,81.08,0.13,0,0.0,Green,2
Arabica,Costa Rica,250,1,2014.0,Washed / Wet,7.42,7.25,7.17,7.25,10.0,7.25,10.0,10.0,7.58,7.17,81.08,0.13,0,0.0,Green,0
Arabica,United States (Puerto Rico),18,2.5,2013.0,Washed / Wet,7.67,7.75,7.67,7.58,10.0,7.58,6.67,10.0,7.67,8.5,81.08,0.0,0,0.0,Green,0
Arabica,Mexico,100,1,2012.0,Washed / Wet,7.25,7.42,7.33,7.33,10.0,7.17,10.0,10.0,7.33,7.25,81.08,0.13,5,0.0,None,16
Arabica,Mexico,30,1,2012.0,Washed / Wet,7.33,7.25,7.33,7.42,10.0,7.25,10.0,10.0,7.42,7.08,81.08,0.12,0,0.0,Green,2
Arabica,Mexico,40,1,2012.0,Washed / Wet,7.33,7.33,7.25,7.42,10.0,7.25,10.0,10.0,7.25,7.25,81.08,0.11,0,0.0,Green,5
Arabica,Mexico,15,1,2012.0,Washed / Wet,7.42,7.33,7.25,7.42,10.0,7.17,10.0,10.0,7.25,7.25,81.08,0.1,0,0.0,Green,1
Arabica,United States (Hawaii),2,50,2012.0,Washed / Wet,7.42,7.42,7.25,7.58,10.0,6.92,10.0,10.0,7.17,7.33,81.08,0.06,0,0.0,Blue-Green,0
Arabica,Brazil,300,59,,Pulped natural / honey,7.25,7.25,7.17,7.5,10.0,7.33,10.0,10.0,7.17,7.33,81.0,0.11,0,6.0,Green,9
Arabica,El Salvador,100,69,2017.0,Washed / Wet,7.42,7.08,7.08,7.33,10.0,7.25,10.0,10.0,7.58,7.25,81.0,0.0,0,2.0,Green,6
Arabica,Brazil,300,59,2017.0,Pulped natural / honey,7.33,7.17,7.17,7.67,10.0,7.33,10.0,10.0,7.17,7.17,81.0,0.11,0,2.0,Bluish-Green,3
Arabica,Guatemala,120,69,2016.0,Washed / Wet,7.42,7.25,7.17,7.5,10.0,7.25,10.0,10.0,7.17,7.25,81.0,0.09,0,0.0,Green,8
Arabica,Colombia,43,70,2016.0,Washed / Wet,7.67,7.5,7.42,5.25,10.0,7.67,10.0,10.0,7.75,7.75,81.0,0.0,0,4.0,Green,4
Arabica,Guatemala,250,69,2015.0,Washed / Wet,7.5,7.25,7.0,7.25,10.0,7.5,10.0,10.0,7.25,7.25,81.0,0.11,0,0.0,Green,1
Arabica,Taiwan,10,5,2015.0,Washed / Wet,7.25,7.17,7.17,7.25,10.0,7.5,10.0,10.0,7.33,7.33,81.0,0.12,0,0.0,Bluish-Green,0
Arabica,Honduras,275,18975,2014.0,Natural / Dry,7.42,7.25,7.25,7.33,10.0,7.25,10.0,10.0,7.17,7.33,81.0,0.12,0,0.0,Green,1
Arabica,Brazil,300,60,2014.0,Natural / Dry,7.67,7.75,7.83,7.75,10.0,7.83,10.0,6.67,7.75,7.75,81.0,0.12,0,0.0,Green,0
Arabica,"Tanzania, United Republic Of",1,60,2014.0,Washed / Wet,7.33,7.33,7.08,7.42,10.0,7.17,10.0,10.0,7.33,7.33,81.0,0.12,0,0.0,Green,5
Arabica,Uganda,320,60,2013.0,Natural / Dry,7.33,6.92,7.17,7.33,10.0,7.42,10.0,10.0,7.42,7.42,81.0,0.12,0,0.0,Green,3
Arabica,Taiwan,10,30,2014.0,Semi-washed / Semi-pulped,7.5,6.92,7.33,7.33,10.0,7.33,10.0,10.0,7.33,7.25,81.0,0.11,0,0.0,Green,0
Arabica,Thailand,2,1,2012.0,Washed / Wet,7.33,7.42,7.25,7.42,10.0,7.25,10.0,10.0,7.17,7.17,81.0,0.0,0,0.0,Green,3
Arabica,Mexico,10,1,2012.0,Washed / Wet,7.08,7.33,7.33,7.33,10.0,7.42,10.0,10.0,7.25,7.25,81.0,0.12,0,0.0,Green,12
Arabica,Mexico,200,1,2012.0,Washed / Wet,7.58,7.67,7.5,7.67,10.0,7.58,8.0,10.0,7.5,7.5,81.0,0.0,0,0.0,Green,8
Arabica,Taiwan,150,1,2017.0,Washed / Wet,7.33,7.17,7.25,7.33,10.0,7.33,10.0,10.0,7.25,7.25,80.92,0.0,0,0.0,Blue-Green,0
Arabica,Guatemala,25,69,2017.0,Washed / Wet,7.67,7.67,7.33,7.58,9.33,7.67,9.33,9.33,7.5,7.5,80.92,0.1,0,0.0,Green,2
Arabica,Kenya,150,60,2017.0,Washed / Wet,7.17,7.58,7.5,7.5,10.0,8.0,10.0,10.0,7.75,5.42,80.92,0.11,0,0.0,Green,3
Arabica,Mexico,240,69,2017.0,Washed / Wet,7.5,7.33,7.17,7.42,10.0,7.5,9.33,10.0,7.33,7.33,80.92,0.11,0,0.0,Green,11
Arabica,Myanmar,2,2,2015.0,Other,7.17,7.42,7.0,7.58,10.0,7.33,10.0,10.0,7.0,7.42,80.92,0.0,0,0.0,,5
Arabica,United States (Hawaii),7,50,2014.0,Natural / Dry,7.42,7.08,7.17,7.17,10.0,7.58,10.0,10.0,7.25,7.25,80.92,0.1,2,0.0,Bluish-Green,5
Arabica,"Tanzania, United Republic Of",250,60,2014.0,Washed / Wet,7.33,7.17,7.17,7.25,10.0,7.42,10.0,10.0,7.33,7.25,80.92,0.12,0,0.0,Green,0
Arabica,Brazil,300,60,2015.0,Natural / Dry,7.25,7.33,7.25,7.25,10.0,7.25,10.0,10.0,7.33,7.25,80.92,0.12,0,0.0,Green,8
Arabica,Taiwan,10,60,2014.0,Washed / Wet,7.92,7.67,7.33,7.08,10.0,7.08,10.0,10.0,7.08,6.75,80.92,0.09,0,0.0,Green,0
Arabica,Brazil,320,2,2015.0,Natural / Dry,7.17,7.42,7.17,7.25,10.0,7.25,10.0,10.0,7.33,7.33,80.92,0.1,0,0.0,None,0
Arabica,Nicaragua,275,0.5,2013.0,Washed / Wet,7.33,7.08,7.25,7.0,10.0,7.5,10.0,10.0,7.42,7.33,80.92,0.1,1,0.0,Green,3
Arabica,Guatemala,250,69,2014.0,Washed / Wet,7.58,7.42,6.92,7.5,10.0,7.25,10.0,10.0,7.17,7.08,80.92,0.12,2,0.0,Green,5
Arabica,Taiwan,35,30,2014.0,Washed / Wet,7.42,7.25,7.25,7.25,10.0,7.25,10.0,10.0,7.25,7.25,80.92,0.11,0,0.0,,0
Arabica,Taiwan,5,30,2014.0,Other,7.25,7.17,7.08,7.08,10.0,7.08,10.0,10.0,8.08,7.17,80.92,0.11,0,0.0,Green,0
Arabica,Taiwan,10,20,2014.0,Washed / Wet,7.42,7.25,7.25,7.25,10.0,7.25,10.0,10.0,7.25,7.25,80.92,0.11,0,0.0,Green,0
Arabica,Mexico,60,1,2012.0,Washed / Wet,7.58,7.33,7.08,7.5,10.0,7.17,10.0,10.0,7.25,7.0,80.92,0.13,0,0.0,Green,12
Arabica,Thailand,3,0.5,,,7.67,7.58,7.33,7.33,10.0,7.17,10.0,10.0,7.0,6.83,80.92,0.0,0,0.0,,0
Arabica,Laos,20,50,2016.0,Washed / Wet,7.42,7.33,7.17,7.17,10.0,7.17,10.0,10.0,7.25,7.33,80.83,0.0,0,0.0,Green,0
Arabica,Guatemala,250,1,2013.0,Washed / Wet,7.67,7.25,7.08,7.33,10.0,7.17,10.0,10.0,7.25,7.08,80.83,0.11,0,0.0,Green,1
Arabica,Mexico,15,1,2012.0,Semi-washed / Semi-pulped,7.17,7.08,7.25,7.42,10.0,7.25,10.0,10.0,7.33,7.33,80.83,0.13,0,0.0,Green,7
Arabica,Mexico,30,1,2012.0,Washed / Wet,7.33,7.25,7.33,7.33,10.0,7.25,10.0,10.0,7.17,7.17,80.83,0.11,0,0.0,Green,3
Arabica,Mexico,100,1,2012.0,Washed / Wet,7.5,7.17,7.33,7.25,10.0,7.17,10.0,10.0,7.17,7.25,80.83,0.13,0,0.0,Green,1
Arabica,United States (Hawaii),7,50,2012.0,Washed / Wet,7.42,7.33,7.0,7.25,10.0,7.33,10.0,10.0,7.5,7.0,80.83,0.1,2,0.0,Blue-Green,0
Arabica,Colombia,250,70,2010.0,,7.33,7.33,7.0,6.83,10.0,7.33,10.0,10.0,7.67,7.33,80.83,0.01,0,0.0,,1
Arabica,Brazil,320,60,2016.0,Natural / Dry,7.17,7.25,7.08,7.17,10.0,7.25,10.0,10.0,7.58,7.25,80.75,0.0,0,0.0,Green,1
Arabica,Myanmar,1,2,2015.0,Washed / Wet,6.92,7.5,7.0,7.58,10.0,7.5,10.0,10.0,7.08,7.17,80.75,0.0,0,0.0,Green,2
Arabica,Guatemala,275,69,2015.0,Washed / Wet,7.5,7.33,7.0,7.42,10.0,7.17,10.0,10.0,7.17,7.17,80.75,0.12,0,0.0,Green,1
Arabica,Nicaragua,275,69,2015.0,Washed / Wet,7.25,7.25,7.17,7.25,10.0,7.33,10.0,10.0,7.25,7.25,80.75,0.12,0,0.0,Green,5
Arabica,Honduras,275,1,2015.0,Natural / Dry,7.5,7.33,7.0,7.42,10.0,7.25,10.0,10.0,7.17,7.08,80.75,0.11,0,0.0,Green,2
Arabica,Panama,100,60,2014.0,Other,7.25,7.33,7.17,7.33,10.0,7.33,10.0,10.0,7.17,7.17,80.75,0.11,1,0.0,Green,4
Arabica,Honduras,275,1,2015.0,Washed / Wet,7.42,7.17,7.08,7.42,10.0,7.25,10.0,10.0,7.25,7.17,80.75,0.09,0,0.0,Green,2
Arabica,Honduras,275,1,2015.0,Natural / Dry,7.25,7.33,7.08,7.5,10.0,7.25,10.0,10.0,7.33,7.0,80.75,0.13,0,0.0,Green,1
Arabica,Costa Rica,250,1.5,2014.0,Washed / Wet,7.33,7.33,7.25,7.25,10.0,7.17,10.0,10.0,7.17,7.25,80.75,0.11,0,0.0,Green,0
Arabica,Mexico,30,1,2012.0,Washed / Wet,7.58,7.33,7.42,7.25,10.0,7.5,9.33,9.33,7.5,7.5,80.75,0.11,0,0.0,Green,2
Arabica,Haiti,1,2,2012.0,Washed / Wet,7.42,7.0,7.42,7.25,10.0,7.08,10.0,10.0,7.33,7.25,80.75,0.12,0,0.0,Green,0
Arabica,United States (Hawaii),3,1,2011.0,Natural / Dry,7.08,7.33,7.17,7.25,10.0,7.33,10.0,10.0,7.67,6.92,80.75,0.13,0,0.0,Bluish-Green,6
Arabica,Taiwan,160,1,2016.0,Other,7.33,7.08,7.08,7.08,10.0,7.42,10.0,10.0,7.33,7.33,80.67,0.0,0,0.0,Green,1
Arabica,Indonesia,200,30,2015.0,Semi-washed / Semi-pulped,7.58,7.42,7.0,7.67,10.0,7.5,9.33,9.33,7.5,7.33,80.67,0.13,0,0.0,Blue-Green,1
Arabica,Guatemala,150,60,2016.0,Washed / Wet,7.67,7.42,6.83,7.17,10.0,7.42,10.0,10.0,7.17,7.0,80.67,0.11,0,0.0,Green,0
Arabica,Costa Rica,240,1,2015.0,Washed / Wet,7.83,7.5,7.67,7.67,10.0,7.83,6.67,10.0,7.5,8.0,80.67,0.11,0,0.0,Blue-Green,4
Arabica,Malawi,100,60,2014.0,Washed / Wet,7.5,7.25,7.17,7.17,10.0,7.25,10.0,10.0,7.17,7.17,80.67,0.12,0,0.0,Bluish-Green,1
Arabica,Mexico,20,1,2014.0,Washed / Wet,7.25,7.17,7.17,7.25,10.0,7.17,10.0,10.0,7.42,7.25,80.67,0.12,0,0.0,Green,4
Arabica,Colombia,250,70,2014.0,Natural / Dry,7.67,7.5,7.42,7.67,6.67,7.5,10.0,10.0,7.75,8.5,80.67,0.0,0,0.0,,1
Arabica,Guatemala,250,69,2013.0,Washed / Wet,7.67,7.17,7.0,7.5,10.0,7.0,10.0,10.0,7.0,7.33,80.67,0.12,0,0.0,Green,5
Arabica,Guatemala,250,1,2012.0,Washed / Wet,7.0,7.33,7.5,7.33,10.0,7.0,10.0,10.0,7.33,7.17,80.67,0.11,0,0.0,Green,2
Arabica,Guatemala,250,1,2012.0,Washed / Wet,7.0,7.5,7.33,7.17,10.0,7.17,10.0,10.0,7.17,7.33,80.67,0.11,0,0.0,Green,3
Arabica,Colombia,149,70,,,7.17,7.25,7.08,7.42,10.0,7.08,10.0,10.0,7.42,7.25,80.67,0.18,0,0.0,,2
Arabica,Brazil,94,60,2016.0,,7.33,7.25,7.33,7.08,10.0,7.58,9.33,10.0,7.25,7.42,80.58,0.11,0,0.0,Green,7
Arabica,Nicaragua,275,69,2016.0,,7.08,7.5,7.0,7.25,10.0,7.42,10.0,10.0,7.0,7.33,80.58,0.11,0,1.0,Green,0
Arabica,"Tanzania, United Republic Of",10,60,2014.0,Washed / Wet,7.25,7.08,7.08,7.33,10.0,7.33,10.0,10.0,7.25,7.25,80.58,0.12,0,0.0,Bluish-Green,1
Arabica,Brazil,300,2,2015.0,Semi-washed / Semi-pulped,7.42,7.25,7.33,7.0,10.0,7.08,10.0,10.0,7.25,7.25,80.58,0.0,0,0.0,Green,3
Arabica,Honduras,275,69,2014.0,Washed / Wet,7.5,7.17,7.0,7.42,10.0,7.33,10.0,10.0,7.0,7.17,80.58,0.11,0,0.0,Green,5
Arabica,Guatemala,275,69,2014.0,Natural / Dry,7.17,7.42,6.83,7.5,10.0,7.17,10.0,10.0,7.25,7.25,80.58,0.11,0,0.0,Green,5
Arabica,United States (Hawaii),10,50,,,7.42,7.58,7.5,7.92,9.33,7.83,8.67,8.67,7.83,7.83,80.58,0.0,0,0.0,,0
Arabica,Colombia,149,70,,,7.08,7.25,7.0,7.5,10.0,7.08,10.0,10.0,7.33,7.33,80.58,0.0,0,0.0,,2
Arabica,Taiwan,20,5,2017.0,Natural / Dry,7.17,7.17,7.17,7.42,10.0,7.17,10.0,10.0,7.25,7.17,80.5,0.0,0,0.0,Blue-Green,0
Arabica,Guatemala,275,69,2017.0,Washed / Wet,7.33,7.25,7.08,7.17,10.0,7.25,10.0,10.0,7.17,7.25,80.5,0.1,0,0.0,Green,4
Arabica,Honduras,15,69,2017.0,Washed / Wet,7.58,7.33,7.0,7.17,10.0,7.33,10.0,10.0,7.08,7.0,80.5,0.11,0,0.0,Green,5
Arabica,Mauritius,1,2,2016.0,,7.25,7.25,7.17,7.17,10.0,7.25,10.0,10.0,7.17,7.25,80.5,0.12,0,0.0,Green,0
Arabica,Brazil,300,60,2016.0,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.5,10.0,7.33,9.33,10.0,7.25,7.33,80.5,0.11,0,0.0,Green,3
Arabica,Myanmar,1,2,2015.0,Washed / Wet,7.17,7.33,7.17,7.42,10.0,7.25,10.0,10.0,7.08,7.08,80.5,0.0,0,0.0,Green,2
Arabica,Guatemala,275,69,2014.0,Washed / Wet,7.5,7.17,6.83,7.5,10.0,7.17,10.0,10.0,7.17,7.17,80.5,0.11,0,0.0,Green,3
Arabica,Brazil,300,60,2013.0,Semi-washed / Semi-pulped,7.42,7.42,7.08,7.33,10.0,7.67,9.33,9.33,7.5,7.42,80.5,0.1,0,0.0,None,10
